timestep,opponent,winrate,mean_ep_reward,sample_count
1605632,castle_defense_p1_v22,1.0,134.3,3
1605632,castle_defense_p1_v23,0.5,139.29,6
1605632,castle_defense_p1_v25,1.0,133.32,1
1605632,castle_defense_p1_v25_bc,0.6667,155.49,6
1605632,castle_defense_p1_v27,0.5,139.75,2
1605632,castle_defense_p1_v27_last,0.8571,150.76,7
1605632,castle_defense_p1_v3,0.2,159.17,5
1605632,castle_defense_p1_v4,0.0,140.86,5
1605632,castle_defense_p1_v7,0.0,176.69,1
1605632,v28_snap_20260726_005800,0.5,172.99,2
1605632,v28_snap_20260726_012419,1.0,147.23,3
1605632,v28_snap_20260726_015042,1.0,147.59,4
1605632,v28_snap_20260726_021730,1.0,163.1,4
1605632,v28_snap_20260726_024418,0.8,159.28,5
1605632,v28_snap_20260726_033659,1.0,144.48,4
1605632,v28_snap_20260726_040326,1.0,137.83,3
1605632,v28_snap_20260726_043005,0.6,139.85,5
1605632,v28_snap_20260726_045639,1.0,164.06,4
1605632,v29_snap_20260726_135657,1.0,148.16,3
1605632,v29_snap_20260726_142419,0.25,134.06,4
1605632,v29_snap_20260726_145116,0.5,166.58,4
1605632,v29_snap_20260726_151811,1.0,121.51,2
1605632,v29_snap_20260726_154531,0.0,149.43,1
1605632,v29_snap_20260726_161220,0.75,119.45,4
1605632,v29_snap_20260726_163913,1.0,152.24,5
1605632,v29_snap_20260726_170553,1.0,153.75,2
1605632,v29_snap_20260726_173235,1.0,156.84,2
1605632,v29_snap_20260726_175905,0.0,155.8,1
1605632,v30_snap_20260727_103227,1.0,154.35,3
1605632,v30_snap_20260727_110006,0.3333,151.62,3
1605632,v30_snap_20260727_112801,0.5,166.02,2
1605632,v30_snap_20260727_115518,0.25,148.39,4
1605632,v30_snap_20260727_122239,1.0,121.51,2
1605632,v30_snap_20260727_125007,0.5,166.07,4
1605632,v30_snap_20260727_131754,0.0,133.32,1
1605632,v30_snap_20260727_134517,1.0,132.04,2
1605632,v30_snap_20260727_141243,0.0,125.62,3
1605632,v30_snap_20260727_144030,1.0,130.81,1
1720320,Anti-Spam Bot,0.2545,141.74,55
1720320,Heuristic Bot,0.124,147.16,500
1720320,Random Dummy,0.4,148.21,60
1720320,Self-Play,0.6,146.25,500
1720320,Spam Bot T1,0.6222,146.58,45
1720320,Spam Bot T2,0.7778,156.67,9
1720320,Spam Bot T3,1.0,148.05,9
1720320,Spam Bot T4,0.5,127.5,2
1720320,Spam Bot T5,0.6667,126.39,3
1720320,Spam Bot T6,0.5,154.61,6
1720320,Spam Bot T7,1.0,144.21,4
1720320,Spam Bot T8,0.6667,151.8,9
1720320,castle_defense_p1_v14,0.5,166.02,2
1720320,castle_defense_p1_v16,0.6,165.32,5
1720320,castle_defense_p1_v20,0.6667,143.77,3
1720320,castle_defense_p1_v21,0.4,153.98,5
1720320,castle_defense_p1_v22,1.0,134.3,3
1720320,castle_defense_p1_v23,0.5,139.29,6
1720320,castle_defense_p1_v25,1.0,133.32,1
1720320,castle_defense_p1_v25_bc,0.6667,155.49,6
1720320,castle_defense_p1_v27,0.5,139.75,2
1720320,castle_defense_p1_v27_last,0.8571,150.76,7
1720320,castle_defense_p1_v3,0.2,159.17,5
1720320,castle_defense_p1_v4,0.0,140.86,5
1720320,castle_defense_p1_v7,0.0,176.69,1
1720320,v28_snap_20260726_005800,0.5,172.99,2
1720320,v28_snap_20260726_012419,1.0,143.3,4
1720320,v28_snap_20260726_015042,1.0,147.59,4
1720320,v28_snap_20260726_021730,1.0,163.1,4
1720320,v28_snap_20260726_024418,0.6667,154.65,6
1720320,v28_snap_20260726_031048,1.0,131.5,1
1720320,v28_snap_20260726_033659,1.0,144.48,4
1720320,v28_snap_20260726_040326,1.0,137.83,3
1720320,v28_snap_20260726_043005,0.6667,138.45,6
1720320,v28_snap_20260726_045639,1.0,164.06,4
1720320,v29_snap_20260726_135657,1.0,148.16,3
1720320,v29_snap_20260726_142419,0.25,134.06,4
1720320,v29_snap_20260726_145116,0.5,166.58,4
1720320,v29_snap_20260726_151811,1.0,121.51,2
1720320,v29_snap_20260726_154531,0.0,149.43,1
1720320,v29_snap_20260726_161220,0.8,121.86,5
1720320,v29_snap_20260726_163913,1.0,152.24,5
1720320,v29_snap_20260726_170553,1.0,153.75,2
1720320,v29_snap_20260726_173235,1.0,156.84,2
1720320,v29_snap_20260726_175905,0.0,155.8,1
1720320,v30_snap_20260727_103227,1.0,148.64,4
1720320,v30_snap_20260727_110006,0.3333,151.62,3
1720320,v30_snap_20260727_112801,0.6667,154.51,3
1720320,v30_snap_20260727_115518,0.25,148.39,4
1720320,v30_snap_20260727_122239,1.0,121.51,2
1720320,v30_snap_20260727_125007,0.5,166.07,4
1720320,v30_snap_20260727_131754,0.0,133.32,1
1720320,v30_snap_20260727_134517,1.0,132.04,2
1720320,v30_snap_20260727_141243,0.0,125.62,3
1720320,v30_snap_20260727_144030,1.0,131.16,2
1835008,Anti-Spam Bot,0.2712,143.35,59
1835008,Heuristic Bot,0.128,147.68,500
1835008,Random Dummy,0.3906,149.28,64
1835008,Self-Play,0.584,147.14,500
1835008,Spam Bot T1,0.6042,147.75,48
1835008,Spam Bot T2,0.7778,156.67,9
1835008,Spam Bot T3,1.0,148.05,9
1835008,Spam Bot T4,0.6667,140.14,3
1835008,Spam Bot T5,0.6667,126.39,3
1835008,Spam Bot T6,0.5,154.61,6
1835008,Spam Bot T7,1.0,148.45,5
1835008,Spam Bot T8,0.6667,151.8,9
1835008,castle_defense_p1_v14,0.5,166.02,2
1835008,castle_defense_p1_v16,0.6,165.32,5
1835008,castle_defense_p1_v20,0.6667,143.77,3
1835008,castle_defense_p1_v21,0.4,153.98,5
1835008,castle_defense_p1_v22,1.0,134.3,3
1835008,castle_defense_p1_v23,0.5,139.29,6
1835008,castle_defense_p1_v25,1.0,133.32,1
1835008,castle_defense_p1_v25_bc,0.6667,155.49,6
1835008,castle_defense_p1_v27,0.5,139.75,2
1835008,castle_defense_p1_v27_last,0.8571,150.76,7
1835008,castle_defense_p1_v3,0.2,159.17,5
1835008,castle_defense_p1_v4,0.0,140.86,5
1835008,castle_defense_p1_v7,0.0,176.69,1
1835008,v28_snap_20260726_005800,0.5,172.99,2
1835008,v28_snap_20260726_012419,1.0,143.3,4
1835008,v28_snap_20260726_015042,1.0,147.59,4
1835008,v28_snap_20260726_021730,1.0,163.1,4
1835008,v28_snap_20260726_024418,0.6667,154.65,6
1835008,v28_snap_20260726_031048,1.0,148.46,2
1835008,v28_snap_20260726_033659,1.0,144.48,4
1835008,v28_snap_20260726_040326,1.0,137.83,3
1835008,v28_snap_20260726_043005,0.6667,138.45,6
1835008,v28_snap_20260726_045639,1.0,164.06,4
1835008,v29_snap_20260726_135657,1.0,148.16,3
1835008,v29_snap_20260726_142419,0.25,134.06,4
1835008,v29_snap_20260726_145116,0.5,166.58,4
1835008,v29_snap_20260726_151811,1.0,121.51,2
1835008,v29_snap_20260726_154531,0.5,157.42,2
1835008,v29_snap_20260726_161220,0.8,121.86,5
1835008,v29_snap_20260726_163913,1.0,152.24,5
1835008,v29_snap_20260726_170553,1.0,157.64,3
1835008,v29_snap_20260726_173235,1.0,156.84,2
1835008,v29_snap_20260726_175905,0.0,155.8,1
1835008,v30_floortest_8M,1.0,165.42,1
1835008,v30_snap_20260727_103227,1.0,148.64,4
1835008,v30_snap_20260727_110006,0.3333,151.62,3
1835008,v30_snap_20260727_112801,0.5,157.24,4
1835008,v30_snap_20260727_115518,0.2,151.8,5
1835008,v30_snap_20260727_122239,1.0,136.14,3
1835008,v30_snap_20260727_125007,0.5,166.07,4
1835008,v30_snap_20260727_131754,0.0,133.32,1
1835008,v30_snap_20260727_134517,1.0,132.04,2
1835008,v30_snap_20260727_141243,0.0,125.62,3
1835008,v30_snap_20260727_144030,1.0,131.16,2
1949696,Anti-Spam Bot,0.2667,143.16,60
1949696,Heuristic Bot,0.134,145.35,500
1949696,Random Dummy,0.3939,148.77,66
1949696,Self-Play,0.578,144.56,500
1949696,Spam Bot T1,0.5769,146.56,52
1949696,Spam Bot T2,0.7,154.22,10
1949696,Spam Bot T3,0.9,146.46,10
1949696,Spam Bot T4,0.75,138.16,4
1949696,Spam Bot T5,0.6667,126.39,3
1949696,Spam Bot T6,0.5,154.61,6
1949696,Spam Bot T7,1.0,148.45,5
1949696,Spam Bot T8,0.6,149.84,10
1949696,castle_defense_p1_v14,0.5,166.02,2
1949696,castle_defense_p1_v16,0.6,165.32,5
1949696,castle_defense_p1_v20,0.6667,143.77,3
1949696,castle_defense_p1_v21,0.3333,150.35,6
1949696,castle_defense_p1_v22,1.0,134.3,3
1949696,castle_defense_p1_v23,0.4286,138.28,7
1949696,castle_defense_p1_v25,1.0,133.32,1
1949696,castle_defense_p1_v25_bc,0.6667,155.49,6
1949696,castle_defense_p1_v27,0.5,139.75,2
1949696,castle_defense_p1_v27_last,0.8571,150.76,7
1949696,castle_defense_p1_v3,0.2,159.17,5
1949696,castle_defense_p1_v4,0.0,140.86,5
1949696,castle_defense_p1_v7,0.0,176.69,1
1949696,v28_snap_20260726_005800,0.5,172.99,2
1949696,v28_snap_20260726_012419,1.0,143.3,4
1949696,v28_snap_20260726_015042,1.0,147.59,4
1949696,v28_snap_20260726_021730,1.0,163.1,4
1949696,v28_snap_20260726_024418,0.625,149.04,8
1949696,v28_snap_20260726_031048,1.0,148.46,2
1949696,v28_snap_20260726_033659,1.0,144.48,4
1949696,v28_snap_20260726_040326,1.0,136.43,4
1949696,v28_snap_20260726_043005,0.7143,137.56,7
1949696,v28_snap_20260726_045639,1.0,157.69,5
1949696,v29_snap_20260726_135657,1.0,148.16,3
1949696,v29_snap_20260726_142419,0.25,134.06,4
1949696,v29_snap_20260726_145116,0.5,166.58,4
1949696,v29_snap_20260726_151811,1.0,121.51,2
1949696,v29_snap_20260726_154531,0.5,157.42,2
1949696,v29_snap_20260726_161220,0.6667,123.58,6
1949696,v29_snap_20260726_163913,1.0,148.9,6
1949696,v29_snap_20260726_170553,1.0,157.64,3
1949696,v29_snap_20260726_173235,1.0,156.84,2
1949696,v29_snap_20260726_175905,0.0,155.8,1
1949696,v30_floortest_8M,1.0,165.42,1
1949696,v30_snap_20260727_103227,1.0,148.64,4
1949696,v30_snap_20260727_110006,0.3333,151.62,3
1949696,v30_snap_20260727_112801,0.5,157.24,4
1949696,v30_snap_20260727_115518,0.2,151.8,5
1949696,v30_snap_20260727_122239,1.0,136.14,3
1949696,v30_snap_20260727_125007,0.5,166.07,4
1949696,v30_snap_20260727_131754,0.0,133.32,1
1949696,v30_snap_20260727_134517,1.0,132.04,2
1949696,v30_snap_20260727_141243,0.0,125.62,3
1949696,v30_snap_20260727_144030,1.0,131.16,2
2064384,Anti-Spam Bot,0.2742,143.34,62
2064384,Heuristic Bot,0.14,146.87,500
2064384,Random Dummy,0.411,148.74,73
2064384,Self-Play,0.602,143.2,500
2064384,Spam Bot T1,0.5965,146.73,57
2064384,Spam Bot T2,0.7,154.22,10
2064384,Spam Bot T3,0.9,146.46,10
2064384,Spam Bot T4,0.75,138.16,4
2064384,Spam Bot T5,0.5,131.92,4
2064384,Spam Bot T6,0.5,154.61,6
2064384,Spam Bot T7,1.0,148.45,5
2064384,Spam Bot T8,0.6,149.84,10
2064384,castle_defense_p1_v14,0.5,166.02,2
2064384,castle_defense_p1_v16,0.6667,162.52,6
2064384,castle_defense_p1_v20,0.6667,143.77,3
2064384,castle_defense_p1_v21,0.3333,150.35,6
2064384,castle_defense_p1_v22,1.0,134.3,3
2064384,castle_defense_p1_v23,0.4286,138.28,7
2064384,castle_defense_p1_v25,1.0,133.32,1
2064384,castle_defense_p1_v25_bc,0.6667,155.49,6
2064384,castle_defense_p1_v27,0.5,139.75,2
2064384,castle_defense_p1_v27_last,0.8571,150.76,7
2064384,castle_defense_p1_v3,0.2,159.17,5
2064384,castle_defense_p1_v4,0.0,140.86,5
2064384,castle_defense_p1_v7,0.0,176.69,1
2064384,v28_snap_20260726_005800,0.6667,164.83,3
2064384,v28_snap_20260726_012419,1.0,144.34,5
2064384,v28_snap_20260726_015042,1.0,147.59,4
2064384,v28_snap_20260726_021730,1.0,163.1,4
2064384,v28_snap_20260726_024418,0.625,149.04,8
2064384,v28_snap_20260726_031048,1.0,148.46,2
2064384,v28_snap_20260726_033659,1.0,144.48,4
2064384,v28_snap_20260726_040326,1.0,136.43,4
2064384,v28_snap_20260726_043005,0.7143,137.56,7
2064384,v28_snap_20260726_045639,1.0,157.69,5
2064384,v29_snap_20260726_135657,1.0,148.16,3
2064384,v29_snap_20260726_142419,0.25,134.06,4
2064384,v29_snap_20260726_145116,0.5,166.58,4
2064384,v29_snap_20260726_151811,1.0,121.51,2
2064384,v29_snap_20260726_154531,0.5,157.42,2
2064384,v29_snap_20260726_161220,0.6667,123.58,6
2064384,v29_snap_20260726_163913,1.0,148.9,6
2064384,v29_snap_20260726_170553,1.0,157.64,3
2064384,v29_snap_20260726_173235,0.75,152.68,4
2064384,v29_snap_20260726_175905,0.0,155.8,1
2064384,v30_floortest_8M,1.0,156.97,2
2064384,v30_snap_20260727_103227,1.0,148.62,5
2064384,v30_snap_20260727_110006,0.3333,151.62,3
2064384,v30_snap_20260727_112801,0.6,155.5,5
2064384,v30_snap_20260727_115518,0.2,151.8,5
2064384,v30_snap_20260727_122239,1.0,136.14,3
2064384,v30_snap_20260727_125007,0.5,166.07,4
2064384,v30_snap_20260727_131754,0.0,133.32,1
2064384,v30_snap_20260727_134517,1.0,132.04,2
2064384,v30_snap_20260727_141243,0.0,125.62,3
2064384,v30_snap_20260727_144030,1.0,136.95,3
2179072,Anti-Spam Bot,0.2879,141.48,66
2179072,Heuristic Bot,0.134,144.8,500
2179072,Random Dummy,0.4079,147.32,76
2179072,Self-Play,0.598,139.79,500
2179072,Spam Bot T1,0.619,143.5,63
2179072,Spam Bot T2,0.7,154.22,10
2179072,Spam Bot T3,0.9,146.46,10
2179072,Spam Bot T4,0.75,138.16,4
2179072,Spam Bot T5,0.3333,125.54,6
2179072,Spam Bot T6,0.5,154.61,6
2179072,Spam Bot T7,1.0,148.45,5
2179072,Spam Bot T8,0.5455,146.47,11
2179072,castle_defense_p1_v14,0.5,166.02,2
2179072,castle_defense_p1_v16,0.6667,162.52,6
2179072,castle_defense_p1_v20,0.6667,143.77,3
2179072,castle_defense_p1_v21,0.3333,150.35,6
2179072,castle_defense_p1_v22,1.0,134.3,3
2179072,castle_defense_p1_v23,0.4286,138.28,7
2179072,castle_defense_p1_v25,1.0,133.32,1
2179072,castle_defense_p1_v25_bc,0.6667,155.49,6
2179072,castle_defense_p1_v27,0.5,139.75,2
2179072,castle_defense_p1_v27_last,0.8571,150.76,7
2179072,castle_defense_p1_v3,0.2,159.17,5
2179072,castle_defense_p1_v4,0.0,140.86,5
2179072,castle_defense_p1_v7,0.0,176.69,1
2179072,v28_snap_20260726_005800,0.75,151.82,4
2179072,v28_snap_20260726_012419,1.0,144.34,5
2179072,v28_snap_20260726_015042,1.0,147.59,4
2179072,v28_snap_20260726_021730,1.0,163.1,4
2179072,v28_snap_20260726_024418,0.625,149.04,8
2179072,v28_snap_20260726_031048,1.0,148.46,2
2179072,v28_snap_20260726_033659,1.0,144.48,4
2179072,v28_snap_20260726_040326,1.0,136.43,4
2179072,v28_snap_20260726_043005,0.7143,137.56,7
2179072,v28_snap_20260726_045639,1.0,157.69,5
2179072,v29_snap_20260726_135657,1.0,148.16,3
2179072,v29_snap_20260726_142419,0.25,134.06,4
2179072,v29_snap_20260726_145116,0.6,155.82,5
2179072,v29_snap_20260726_151811,1.0,121.51,2
2179072,v29_snap_20260726_154531,0.5,157.42,2
2179072,v29_snap_20260726_161220,0.6667,123.58,6
2179072,v29_snap_20260726_163913,1.0,148.9,6
2179072,v29_snap_20260726_170553,1.0,157.64,3
2179072,v29_snap_20260726_173235,0.75,152.68,4
2179072,v29_snap_20260726_175905,0.0,155.8,1
2179072,v30_floortest_8M,1.0,156.97,2
2179072,v30_snap_20260727_103227,1.0,148.62,5
2179072,v30_snap_20260727_110006,0.3333,151.62,3
2179072,v30_snap_20260727_112801,0.6667,148.38,6
2179072,v30_snap_20260727_115518,0.2,151.8,5
2179072,v30_snap_20260727_122239,1.0,130.3,4
2179072,v30_snap_20260727_125007,0.5,166.07,4
2179072,v30_snap_20260727_131754,0.0,133.32,1
2179072,v30_snap_20260727_134517,1.0,132.04,2
2179072,v30_snap_20260727_141243,0.0,125.62,3
2179072,v30_snap_20260727_144030,1.0,130.9,4
2293760,Anti-Spam Bot,0.2899,141.79,69
2293760,Heuristic Bot,0.124,143.89,500
2293760,Random Dummy,0.4337,147.42,83
2293760,Self-Play,0.616,139.92,500
2293760,Spam Bot T1,0.6154,143.65,65
2293760,Spam Bot T2,0.7273,153.69,11
2293760,Spam Bot T3,0.75,146.79,12
2293760,Spam Bot T4,0.6,140.21,5
2293760,Spam Bot T5,0.3333,125.54,6
2293760,Spam Bot T6,0.5,154.61,6
2293760,Spam Bot T7,1.0,148.45,5
2293760,Spam Bot T8,0.5,146.63,12
2293760,castle_defense_p1_v14,0.5,166.02,2
2293760,castle_defense_p1_v16,0.6667,162.52,6
2293760,castle_defense_p1_v20,0.6667,143.77,3
2293760,castle_defense_p1_v21,0.3333,150.35,6
2293760,castle_defense_p1_v22,1.0,134.3,3
2293760,castle_defense_p1_v23,0.4286,138.28,7
2293760,castle_defense_p1_v25,1.0,140.87,2
2293760,castle_defense_p1_v25_bc,0.7143,154.48,7
2293760,castle_defense_p1_v27,0.5,139.75,2
2293760,castle_defense_p1_v27_last,0.8571,150.76,7
2293760,castle_defense_p1_v3,0.2,159.17,5
2293760,castle_defense_p1_v4,0.0,140.86,5
2293760,castle_defense_p1_v7,0.0,176.69,1
2293760,v28_snap_20260726_005800,0.75,151.82,4
2293760,v28_snap_20260726_012419,1.0,145.51,7
2293760,v28_snap_20260726_015042,1.0,147.59,4
2293760,v28_snap_20260726_021730,1.0,163.1,4
2293760,v28_snap_20260726_024418,0.625,149.04,8
2293760,v28_snap_20260726_031048,1.0,148.46,2
2293760,v28_snap_20260726_033659,1.0,144.48,4
2293760,v28_snap_20260726_040326,1.0,136.43,4
2293760,v28_snap_20260726_043005,0.7143,137.56,7
2293760,v28_snap_20260726_045639,1.0,157.69,5
2293760,v29_snap_20260726_135657,1.0,148.16,3
2293760,v29_snap_20260726_142419,0.25,134.06,4
2293760,v29_snap_20260726_145116,0.5,154.59,6
2293760,v29_snap_20260726_151811,1.0,121.51,2
2293760,v29_snap_20260726_154531,0.6667,154.42,3
2293760,v29_snap_20260726_161220,0.6667,123.58,6
2293760,v29_snap_20260726_163913,1.0,148.9,6
2293760,v29_snap_20260726_170553,1.0,157.64,3
2293760,v29_snap_20260726_173235,0.75,152.68,4
2293760,v29_snap_20260726_175905,0.5,152.11,2
2293760,v30_floortest_8M,1.0,156.97,2
2293760,v30_snap_20260727_103227,1.0,148.62,5
2293760,v30_snap_20260727_110006,0.3333,151.62,3
2293760,v30_snap_20260727_112801,0.6667,148.38,6
2293760,v30_snap_20260727_115518,0.2,151.8,5
2293760,v30_snap_20260727_122239,1.0,130.3,4
2293760,v30_snap_20260727_125007,0.5,166.07,4
2293760,v30_snap_20260727_131754,0.5,140.87,2
2293760,v30_snap_20260727_134517,1.0,137.5,3
2293760,v30_snap_20260727_141243,0.0,125.62,3
2293760,v30_snap_20260727_144030,1.0,130.9,4
2408448,Anti-Spam Bot,0.2958,141.93,71
2408448,Heuristic Bot,0.138,143.51,500
2408448,Random Dummy,0.4235,147.41,85
2408448,Self-Play,0.62,142.91,500
2408448,Spam Bot T1,0.6061,143.7,66
2408448,Spam Bot T2,0.75,153.15,12
2408448,Spam Bot T3,0.75,146.79,12
2408448,Spam Bot T4,0.6,140.21,5
2408448,Spam Bot T5,0.3333,125.54,6
2408448,Spam Bot T6,0.5714,153.54,7
2408448,Spam Bot T7,1.0,148.45,5
2408448,Spam Bot T8,0.5,146.63,12
2408448,castle_defense_p1_v14,0.5,166.02,2
2408448,castle_defense_p1_v16,0.6667,162.52,6
2408448,castle_defense_p1_v20,0.6667,143.77,3
2408448,castle_defense_p1_v21,0.4286,149.89,7
2408448,castle_defense_p1_v22,1.0,134.3,3
2408448,castle_defense_p1_v23,0.4286,138.28,7
2408448,castle_defense_p1_v25,1.0,140.87,2
2408448,castle_defense_p1_v25_bc,0.7143,154.48,7
2408448,castle_defense_p1_v27,0.3333,142.21,3
2408448,castle_defense_p1_v27_last,0.875,150.3,8
2408448,castle_defense_p1_v3,0.1429,155.72,7
2408448,castle_defense_p1_v4,0.0,140.86,5
2408448,castle_defense_p1_v7,0.0,176.69,1
2408448,v28_snap_20260726_005800,0.75,151.82,4
2408448,v28_snap_20260726_012419,1.0,145.51,7
2408448,v28_snap_20260726_015042,1.0,147.59,4
2408448,v28_snap_20260726_021730,1.0,159.9,5
2408448,v28_snap_20260726_024418,0.625,149.04,8
2408448,v28_snap_20260726_031048,1.0,148.46,2
2408448,v28_snap_20260726_033659,1.0,144.48,4
2408448,v28_snap_20260726_040326,1.0,136.43,4
2408448,v28_snap_20260726_043005,0.75,138.76,8
2408448,v28_snap_20260726_045639,1.0,157.69,5
2408448,v29_snap_20260726_135657,1.0,148.16,3
2408448,v29_snap_20260726_142419,0.25,134.06,4
2408448,v29_snap_20260726_145116,0.5714,153.52,7
2408448,v29_snap_20260726_151811,1.0,121.51,2
2408448,v29_snap_20260726_154531,0.6667,154.42,3
2408448,v29_snap_20260726_161220,0.6667,123.58,6
2408448,v29_snap_20260726_163913,1.0,148.9,6
2408448,v29_snap_20260726_170553,1.0,157.64,3
2408448,v29_snap_20260726_173235,0.75,152.68,4
2408448,v29_snap_20260726_175905,0.6667,150.44,3
2408448,v30_floortest_8M,1.0,156.97,2
2408448,v30_snap_20260727_103227,1.0,148.36,6
2408448,v30_snap_20260727_110006,0.3333,151.62,3
2408448,v30_snap_20260727_112801,0.5714,148.2,7
2408448,v30_snap_20260727_115518,0.3333,151.02,6
2408448,v30_snap_20260727_122239,1.0,130.3,4
2408448,v30_snap_20260727_125007,0.6,162.28,5
2408448,v30_snap_20260727_131754,0.5,140.87,2
2408448,v30_snap_20260727_134517,1.0,137.5,3
2408448,v30_snap_20260727_141243,0.0,125.62,3
2408448,v30_snap_20260727_144030,1.0,134.14,5
2523136,Anti-Spam Bot,0.2895,142.81,76
2523136,Heuristic Bot,0.128,142.76,500
2523136,Random Dummy,0.427,147.76,89
2523136,Self-Play,0.618,146.07,500
2523136,Spam Bot T1,0.6,144.36,70
2523136,Spam Bot T2,0.7692,153.3,13
2523136,Spam Bot T3,0.75,146.79,12
2523136,Spam Bot T4,0.6,140.21,5
2523136,Spam Bot T5,0.3333,125.54,6
2523136,Spam Bot T6,0.5714,153.54,7
2523136,Spam Bot T7,1.0,148.45,5
2523136,Spam Bot T8,0.4615,147.29,13
2523136,castle_defense_p1_v14,0.5,166.02,2
2523136,castle_defense_p1_v16,0.6667,162.52,6
2523136,castle_defense_p1_v20,0.6667,143.77,3
2523136,castle_defense_p1_v21,0.4286,149.89,7
2523136,castle_defense_p1_v22,1.0,134.3,3
2523136,castle_defense_p1_v23,0.4286,138.28,7
2523136,castle_defense_p1_v25,1.0,140.87,2
2523136,castle_defense_p1_v25_bc,0.7143,154.48,7
2523136,castle_defense_p1_v27,0.3333,142.21,3
2523136,castle_defense_p1_v27_last,0.875,150.3,8
2523136,castle_defense_p1_v3,0.1429,155.72,7
2523136,castle_defense_p1_v4,0.0,140.86,5
2523136,castle_defense_p1_v7,0.0,176.69,1
2523136,v28_snap_20260726_005800,0.75,151.82,4
2523136,v28_snap_20260726_012419,1.0,145.51,7
2523136,v28_snap_20260726_015042,1.0,147.59,4
2523136,v28_snap_20260726_021730,1.0,159.9,5
2523136,v28_snap_20260726_024418,0.6667,149.72,9
2523136,v28_snap_20260726_031048,1.0,150.69,3
2523136,v28_snap_20260726_033659,1.0,144.48,4
2523136,v28_snap_20260726_040326,1.0,136.43,4
2523136,v28_snap_20260726_043005,0.75,138.76,8
2523136,v28_snap_20260726_045639,1.0,157.69,5
2523136,v29_snap_20260726_135657,1.0,148.16,3
2523136,v29_snap_20260726_142419,0.25,134.06,4
2523136,v29_snap_20260726_145116,0.5,153.72,8
2523136,v29_snap_20260726_151811,1.0,121.51,2
2523136,v29_snap_20260726_154531,0.75,154.61,4
2523136,v29_snap_20260726_161220,0.6667,123.58,6
2523136,v29_snap_20260726_163913,1.0,148.9,6
2523136,v29_snap_20260726_170553,1.0,157.64,3
2523136,v29_snap_20260726_173235,0.75,152.68,4
2523136,v29_snap_20260726_175905,0.75,151.62,4
2523136,v30_floortest_8M,1.0,156.37,3
2523136,v30_snap_20260727_103227,1.0,148.36,6
2523136,v30_snap_20260727_110006,0.3333,151.62,3
2523136,v30_snap_20260727_112801,0.5714,148.2,7
2523136,v30_snap_20260727_115518,0.3333,151.02,6
2523136,v30_snap_20260727_122239,1.0,130.3,4
2523136,v30_snap_20260727_125007,0.6,162.28,5
2523136,v30_snap_20260727_131754,0.6667,145.64,3
2523136,v30_snap_20260727_134517,0.75,141.91,4
2523136,v30_snap_20260727_141243,0.0,125.62,3
2523136,v30_snap_20260727_144030,1.0,134.14,5
2637824,Anti-Spam Bot,0.3,142.53,80
2637824,Heuristic Bot,0.132,141.6,500
2637824,Random Dummy,0.4194,147.31,93
2637824,Self-Play,0.612,142.41,500
2637824,Spam Bot T1,0.6081,143.98,74
2637824,Spam Bot T2,0.7857,152.16,14
2637824,Spam Bot T3,0.7857,145.44,14
2637824,Spam Bot T4,0.6,140.21,5
2637824,Spam Bot T5,0.4286,127.23,7
2637824,Spam Bot T6,0.625,151.52,8
2637824,Spam Bot T7,1.0,148.45,5
2637824,Spam Bot T8,0.5333,145.96,15
2637824,castle_defense_p1_v14,0.5,166.02,2
2637824,castle_defense_p1_v16,0.6667,162.52,6
2637824,castle_defense_p1_v20,0.6667,143.77,3
2637824,castle_defense_p1_v21,0.4286,149.89,7
2637824,castle_defense_p1_v22,1.0,134.3,3
2637824,castle_defense_p1_v23,0.4286,138.28,7
